,actual_label,prediction_label
1960,ENTERTAINMENT,ENTERTAINMENT
109027,MEDIA,POLITICS
186307,WELLNESS,WELLNESS
178929,PARENTING,WELLNESS
84534,COMEDY,WELLNESS
47244,HEALTHY LIVING,WELLNESS
164542,PARENTING,WELLNESS
161292,WELLNESS,POLITICS
153115,BUSINESS,POLITICS
145255,TRAVEL,WELLNESS
161551,STYLE & BEAUTY,STYLE & BEAUTY
164744,TRAVEL,POLITICS
61008,HEALTHY LIVING,WELLNESS
137898,SPORTS,POLITICS
48310,SPORTS,POLITICS
99649,COLLEGE,WELLNESS
162244,PARENTING,POLITICS
177708,MONEY,POLITICS
146725,FOOD & DRINK,WELLNESS
74787,SPORTS,POLITICS
134320,WEDDINGS,WELLNESS
123634,POLITICS,POLITICS
141762,PARENTING,POLITICS
77039,POLITICS,POLITICS
192994,ENVIRONMENT,WELLNESS
11058,ENTERTAINMENT,ENTERTAINMENT
122734,MEDIA,POLITICS
62055,POLITICS,POLITICS
71344,TECH,POLITICS
82550,MEDIA,POLITICS
180283,MONEY,POLITICS
62319,WEIRD NEWS,POLITICS
26187,SPORTS,POLITICS
148162,FOOD & DRINK,FOOD & DRINK
31062,GOOD NEWS,WELLNESS
156917,PARENTING,POLITICS
102740,MEDIA,POLITICS
25629,WORLD NEWS,POLITICS
194717,WELLNESS,WELLNESS
128083,STYLE & BEAUTY,STYLE & BEAUTY
47797,POLITICS,POLITICS
65737,POLITICS,POLITICS
91561,EDUCATION,POLITICS
190450,SPORTS,SPORTS
154023,STYLE & BEAUTY,STYLE & BEAUTY
34441,COMEDY,POLITICS
117166,RELIGION,WELLNESS
4055,ENTERTAINMENT,ENTERTAINMENT
67761,POLITICS,POLITICS
44429,POLITICS,POLITICS
104035,RELIGION,WELLNESS
140683,TRAVEL,ENTERTAINMENT
195176,STYLE & BEAUTY,ENTERTAINMENT
151989,TECH,POLITICS
47154,QUEER VOICES,POLITICS
113639,ARTS,ENTERTAINMENT
155633,ENTERTAINMENT,STYLE & BEAUTY
196396,TRAVEL,TRAVEL
71290,RELIGION,WELLNESS
149402,HOME & LIVING,TRAVEL
104779,WEIRD NEWS,POLITICS
117765,BUSINESS,POLITICS
80187,POLITICS,POLITICS
194508,DIVORCE,ENTERTAINMENT
198082,TRAVEL,POLITICS
157122,STYLE & BEAUTY,STYLE & BEAUTY
732,ENTERTAINMENT,ENTERTAINMENT
5842,SPORTS,POLITICS
187840,BLACK VOICES,ENTERTAINMENT
100988,BUSINESS,POLITICS
95738,RELIGION,POLITICS
6822,POLITICS,POLITICS
14685,POLITICS,POLITICS
41392,ARTS & CULTURE,POLITICS
44842,STYLE,ENTERTAINMENT
11733,COMEDY,POLITICS
62836,SPORTS,WELLNESS
53246,THE WORLDPOST,POLITICS
9582,ENTERTAINMENT,ENTERTAINMENT
87660,BLACK VOICES,POLITICS
26237,CRIME,POLITICS
88528,MEDIA,POLITICS
138490,HOME & LIVING,POLITICS
103726,GREEN,POLITICS
84805,POLITICS,POLITICS
51532,POLITICS,POLITICS
185198,STYLE & BEAUTY,STYLE & BEAUTY
56390,WOMEN,POLITICS
21219,POLITICS,POLITICS
16959,POLITICS,POLITICS
157564,STYLE & BEAUTY,STYLE & BEAUTY
12560,WEIRD NEWS,STYLE & BEAUTY
180218,STYLE & BEAUTY,STYLE & BEAUTY
149083,CULTURE & ARTS,WELLNESS
139293,STYLE & BEAUTY,STYLE & BEAUTY
195354,DIVORCE,POLITICS
30903,ENTERTAINMENT,ENTERTAINMENT
193157,STYLE & BEAUTY,STYLE & BEAUTY
190475,TRAVEL,TRAVEL
103605,ARTS,POLITICS
162640,TRAVEL,TRAVEL
67847,POLITICS,POLITICS
189790,QUEER VOICES,ENTERTAINMENT
185904,QUEER VOICES,POLITICS
70610,POLITICS,POLITICS
141378,PARENTING,POLITICS
50936,POLITICS,POLITICS
4896,POLITICS,POLITICS
139408,HOME & LIVING,STYLE & BEAUTY
85697,BLACK VOICES,POLITICS
177117,PARENTING,ENTERTAINMENT
70635,GOOD NEWS,POLITICS
144824,WELLNESS,POLITICS
111769,POLITICS,POLITICS
92746,FIFTY,TRAVEL
67645,SPORTS,ENTERTAINMENT
70330,POLITICS,POLITICS
36609,POLITICS,POLITICS
87556,POLITICS,POLITICS
86615,ARTS,ENTERTAINMENT
112998,COLLEGE,ENTERTAINMENT
108005,GREEN,POLITICS
64805,COMEDY,POLITICS
49821,TASTE,FOOD & DRINK
148879,STYLE & BEAUTY,STYLE & BEAUTY
95767,QUEER VOICES,QUEER VOICES
105256,BUSINESS,WELLNESS
161307,PARENTING,POLITICS
91976,ENTERTAINMENT,ENTERTAINMENT
183426,WELLNESS,WELLNESS
142462,BUSINESS,POLITICS
36924,ENTERTAINMENT,POLITICS
198481,DIVORCE,DIVORCE
70599,SPORTS,ENTERTAINMENT
117772,IMPACT,POLITICS
110876,WEIRD NEWS,POLITICS
84692,ENTERTAINMENT,ENTERTAINMENT
86210,STYLE,STYLE & BEAUTY
41018,PARENTS,WELLNESS
118616,GREEN,POLITICS
79241,POLITICS,POLITICS
24883,IMPACT,POLITICS
16761,POLITICS,POLITICS
105154,WORLDPOST,POLITICS
177403,WEDDINGS,POLITICS
142185,WEDDINGS,ENTERTAINMENT
197117,STYLE & BEAUTY,STYLE & BEAUTY
45535,BLACK VOICES,ENTERTAINMENT
198714,COMEDY,ENTERTAINMENT
41147,POLITICS,POLITICS
99810,IMPACT,POLITICS
163959,FOOD & DRINK,WELLNESS
2267,POLITICS,POLITICS
85277,IMPACT,POLITICS
56615,SPORTS,POLITICS
154349,TECH,POLITICS
186467,QUEER VOICES,POLITICS
62109,ENTERTAINMENT,ENTERTAINMENT
124500,WEIRD NEWS,ENTERTAINMENT
16817,POLITICS,POLITICS
24256,HEALTHY LIVING,WELLNESS
82042,CRIME,POLITICS
7855,GREEN,POLITICS
31969,CRIME,TRAVEL
50114,ENTERTAINMENT,POLITICS
156351,COMEDY,POLITICS
17682,POLITICS,POLITICS
133577,PARENTING,POLITICS
62497,BLACK VOICES,POLITICS
80003,POLITICS,POLITICS
198670,WELLNESS,WELLNESS
107097,WOMEN,POLITICS
12831,POLITICS,POLITICS
53576,POLITICS,POLITICS
151350,STYLE & BEAUTY,POLITICS
127672,WELLNESS,WELLNESS
55523,ENTERTAINMENT,WELLNESS
127964,CRIME,POLITICS
128329,PARENTING,PARENTING
53704,BLACK VOICES,POLITICS
135640,WELLNESS,WELLNESS
183047,WELLNESS,WELLNESS
74358,BLACK VOICES,POLITICS
96548,POLITICS,POLITICS
158741,WELLNESS,WELLNESS
181155,WELLNESS,WELLNESS
167048,HOME & LIVING,STYLE & BEAUTY
175276,WELLNESS,WELLNESS
43908,BLACK VOICES,WELLNESS
33412,WOMEN,POLITICS
51723,HEALTHY LIVING,WELLNESS
10130,POLITICS,POLITICS
45844,POLITICS,POLITICS
40071,POLITICS,POLITICS
82419,IMPACT,POLITICS
82682,MEDIA,POLITICS
62276,ENTERTAINMENT,ENTERTAINMENT
128345,PARENTING,WELLNESS
155143,STYLE & BEAUTY,STYLE & BEAUTY
96844,BUSINESS,POLITICS
45611,THE WORLDPOST,POLITICS
72465,ENTERTAINMENT,ENTERTAINMENT
97530,COMEDY,POLITICS
30848,ENTERTAINMENT,POLITICS
174816,STYLE & BEAUTY,STYLE & BEAUTY
39799,RELIGION,POLITICS
9060,QUEER VOICES,POLITICS
124669,WOMEN,POLITICS
200711,PARENTING,WELLNESS
98580,STYLE,STYLE & BEAUTY
179915,WEDDINGS,ENTERTAINMENT
162281,WELLNESS,WELLNESS
90852,WORLDPOST,POLITICS
64607,SPORTS,POLITICS
28675,WOMEN,POLITICS
177323,STYLE & BEAUTY,POLITICS
109587,ENTERTAINMENT,ENTERTAINMENT
90396,BUSINESS,BUSINESS
25686,PARENTS,PARENTING
48912,POLITICS,POLITICS
162797,WELLNESS,WELLNESS
92538,ENTERTAINMENT,ENTERTAINMENT
25682,PARENTS,PARENTING
10513,WEIRD NEWS,FOOD & DRINK
83619,ENTERTAINMENT,ENTERTAINMENT
179089,FOOD & DRINK,FOOD & DRINK
176702,BLACK VOICES,TRAVEL
102564,SCIENCE,WELLNESS
149968,WELLNESS,POLITICS
174999,WELLNESS,WELLNESS
79578,POLITICS,POLITICS
177881,TRAVEL,TRAVEL
4622,POLITICS,POLITICS
134612,ENTERTAINMENT,POLITICS
80136,COLLEGE,POLITICS
199800,STYLE & BEAUTY,STYLE & BEAUTY
91872,POLITICS,POLITICS
125360,WEDDINGS,ENTERTAINMENT
59718,POLITICS,POLITICS
23128,BLACK VOICES,POLITICS
127868,WELLNESS,WELLNESS
188086,WELLNESS,WELLNESS
8824,ARTS & CULTURE,POLITICS
198080,WELLNESS,WELLNESS
164468,PARENTING,ENTERTAINMENT
129446,WELLNESS,WELLNESS
55745,ENTERTAINMENT,ENTERTAINMENT
86904,ENTERTAINMENT,WELLNESS
147211,PARENTING,WELLNESS
182607,ENTERTAINMENT,POLITICS
190286,WEDDINGS,POLITICS
188193,STYLE & BEAUTY,PARENTING
37939,STYLE,POLITICS
6174,POLITICS,POLITICS
35724,QUEER VOICES,ENTERTAINMENT
52044,ENTERTAINMENT,POLITICS
12352,COMEDY,POLITICS
39595,POLITICS,POLITICS
162182,WELLNESS,WELLNESS
60034,SPORTS,POLITICS
166787,STYLE & BEAUTY,STYLE & BEAUTY
45281,POLITICS,POLITICS
158949,HOME & LIVING,HOME & LIVING
143317,STYLE & BEAUTY,POLITICS
172657,STYLE & BEAUTY,STYLE & BEAUTY
122090,BUSINESS,POLITICS
93069,POLITICS,POLITICS
65254,ENTERTAINMENT,ENTERTAINMENT
193343,STYLE & BEAUTY,STYLE & BEAUTY
120618,PARENTS,PARENTING
118668,PARENTS,POLITICS
81947,GREEN,POLITICS
50746,QUEER VOICES,POLITICS
10507,CRIME,POLITICS
37005,ENTERTAINMENT,ENTERTAINMENT
77345,POLITICS,POLITICS
6981,SCIENCE,WELLNESS
57675,TRAVEL,TRAVEL
18025,POLITICS,POLITICS
170264,HOME & LIVING,WELLNESS
8833,ENTERTAINMENT,ENTERTAINMENT
101262,PARENTS,PARENTING
166457,FOOD & DRINK,FOOD & DRINK
109085,BUSINESS,POLITICS
108247,WORLDPOST,THE WORLDPOST
14393,WOMEN,POLITICS
199224,WELLNESS,ENTERTAINMENT
196858,BLACK VOICES,POLITICS
196050,TRAVEL,TRAVEL
37015,ARTS & CULTURE,ENTERTAINMENT
93916,BUSINESS,BUSINESS
150655,PARENTING,PARENTING
101976,COMEDY,POLITICS
85224,POLITICS,POLITICS
42197,POLITICS,POLITICS
16925,RELIGION,POLITICS
33388,POLITICS,POLITICS
144922,TRAVEL,POLITICS
124417,MEDIA,POLITICS
71381,ENTERTAINMENT,ENTERTAINMENT
84628,IMPACT,POLITICS
171921,MONEY,POLITICS
136255,FOOD & DRINK,FOOD & DRINK
142107,WELLNESS,WELLNESS
19055,QUEER VOICES,POLITICS
93662,WORLDPOST,POLITICS
61550,TECH,POLITICS
161045,WEDDINGS,WELLNESS
163962,WELLNESS,WELLNESS
107075,WOMEN,POLITICS
155591,STYLE & BEAUTY,WELLNESS
69987,ENTERTAINMENT,POLITICS
165002,SPORTS,SPORTS
154163,DIVORCE,ENTERTAINMENT
122129,WOMEN,POLITICS
160019,PARENTING,POLITICS
99534,HEALTHY LIVING,WELLNESS
94526,POLITICS,POLITICS
190288,WELLNESS,WELLNESS
181493,DIVORCE,POLITICS
27857,POLITICS,POLITICS
147453,HOME & LIVING,ENTERTAINMENT
186500,WELLNESS,WELLNESS
47456,SPORTS,POLITICS
169596,TRAVEL,POLITICS
189677,WELLNESS,POLITICS
45869,THE WORLDPOST,POLITICS
8761,POLITICS,POLITICS
62525,ENTERTAINMENT,ENTERTAINMENT
185351,MONEY,WELLNESS
54901,POLITICS,POLITICS
9117,POLITICS,POLITICS
113349,POLITICS,POLITICS
52371,POLITICS,POLITICS
127444,WELLNESS,WELLNESS
139722,WELLNESS,WELLNESS
165418,TRAVEL,TRAVEL
168658,WELLNESS,WELLNESS
5263,POLITICS,POLITICS
182595,BUSINESS,POLITICS
114724,BUSINESS,WELLNESS
53567,THE WORLDPOST,POLITICS
20242,TASTE,FOOD & DRINK
117999,POLITICS,POLITICS
77585,STYLE,POLITICS
129685,MONEY,POLITICS
195451,TRAVEL,TRAVEL
116299,POLITICS,POLITICS
98167,WORLDPOST,POLITICS
195614,WELLNESS,WELLNESS
103174,IMPACT,POLITICS
70258,ENTERTAINMENT,ENTERTAINMENT
133547,FOOD & DRINK,ENTERTAINMENT
114287,POLITICS,POLITICS
159496,DIVORCE,DIVORCE
114722,FIFTY,WELLNESS
70717,GOOD NEWS,WELLNESS
152497,TRAVEL,POLITICS
63627,POLITICS,POLITICS
140239,STYLE & BEAUTY,STYLE & BEAUTY
174795,ENVIRONMENT,POLITICS
71259,BLACK VOICES,ENTERTAINMENT
113063,COLLEGE,POLITICS
32527,ENTERTAINMENT,ENTERTAINMENT
26632,THE WORLDPOST,POLITICS
160770,FOOD & DRINK,POLITICS
158502,WELLNESS,POLITICS
36962,POLITICS,POLITICS
80379,COMEDY,COMEDY
152657,WELLNESS,WELLNESS
164655,DIVORCE,ENTERTAINMENT
186156,STYLE & BEAUTY,STYLE & BEAUTY
120467,BLACK VOICES,POLITICS
59089,COLLEGE,POLITICS
18092,PARENTS,ENTERTAINMENT
158428,IMPACT,POLITICS
156395,CULTURE & ARTS,POLITICS
84700,CRIME,CRIME
36787,POLITICS,POLITICS
147057,TRAVEL,TRAVEL
129933,IMPACT,POLITICS
106822,FIFTY,WELLNESS
85750,ENTERTAINMENT,POLITICS
38314,BUSINESS,POLITICS
111118,HEALTHY LIVING,POLITICS
101959,HEALTHY LIVING,WELLNESS
109192,ENTERTAINMENT,POLITICS
131417,PARENTING,POLITICS
114522,RELIGION,POLITICS
74696,THE WORLDPOST,POLITICS
156677,PARENTING,WELLNESS
27735,PARENTS,ENTERTAINMENT
53318,TECH,POLITICS
172561,STYLE & BEAUTY,STYLE & BEAUTY
84116,ENTERTAINMENT,POLITICS
39234,THE WORLDPOST,POLITICS
136202,WELLNESS,WELLNESS
102029,ENTERTAINMENT,POLITICS
90101,POLITICS,POLITICS
64584,TECH,POLITICS
121169,ENTERTAINMENT,ENTERTAINMENT
101363,HEALTHY LIVING,WELLNESS
23568,QUEER VOICES,POLITICS
186964,TRAVEL,TRAVEL
156308,IMPACT,POLITICS
103959,ENTERTAINMENT,ENTERTAINMENT
169268,PARENTING,WELLNESS
96679,RELIGION,ENTERTAINMENT
56619,ENTERTAINMENT,ENTERTAINMENT
15414,POLITICS,POLITICS
30833,POLITICS,POLITICS
155123,FOOD & DRINK,POLITICS
24911,HEALTHY LIVING,WELLNESS
64962,ENTERTAINMENT,ENTERTAINMENT
105566,GOOD NEWS,POLITICS
71971,MEDIA,POLITICS
178980,TRAVEL,TRAVEL
111223,GREEN,POLITICS
71101,THE WORLDPOST,POLITICS
177525,WELLNESS,WELLNESS
26598,TECH,POLITICS
115903,POLITICS,ENTERTAINMENT
167318,PARENTING,PARENTING
79594,SPORTS,POLITICS
53797,THE WORLDPOST,POLITICS
200296,STYLE & BEAUTY,STYLE & BEAUTY
144719,STYLE & BEAUTY,WELLNESS
145445,STYLE & BEAUTY,STYLE & BEAUTY
38171,COMEDY,ENTERTAINMENT
127486,WELLNESS,WELLNESS
106796,TRAVEL,WELLNESS
45366,POLITICS,POLITICS
106466,POLITICS,POLITICS
21046,POLITICS,POLITICS
59640,POLITICS,POLITICS
139283,WEDDINGS,ENTERTAINMENT
99956,WORLDPOST,POLITICS
128298,FOOD & DRINK,POLITICS
166022,PARENTING,POLITICS
78063,POLITICS,POLITICS
169221,WELLNESS,WELLNESS
47791,POLITICS,POLITICS
1619,ENTERTAINMENT,POLITICS
116815,POLITICS,POLITICS
56306,PARENTS,ENTERTAINMENT
91790,POLITICS,POLITICS
94929,ARTS,POLITICS
117450,RELIGION,ENTERTAINMENT
30288,POLITICS,POLITICS
141213,ENTERTAINMENT,ENTERTAINMENT
9485,MEDIA,POLITICS
96893,COLLEGE,POLITICS
105913,STYLE,WELLNESS
179731,STYLE & BEAUTY,STYLE & BEAUTY
9972,HEALTHY LIVING,POLITICS
7140,SPORTS,POLITICS
79483,POLITICS,POLITICS
58972,SCIENCE,POLITICS
112912,COLLEGE,POLITICS
148574,PARENTING,WELLNESS
139260,STYLE & BEAUTY,WELLNESS
125780,HOME & LIVING,STYLE & BEAUTY
129394,DIVORCE,ENTERTAINMENT
172612,WELLNESS,WELLNESS
94638,LATINO VOICES,ENTERTAINMENT
153795,IMPACT,POLITICS
176991,STYLE & BEAUTY,ENTERTAINMENT
11759,POLITICS,POLITICS
62574,HEALTHY LIVING,WELLNESS
95252,QUEER VOICES,POLITICS
61583,WOMEN,POLITICS
71915,POLITICS,POLITICS
88439,POLITICS,POLITICS
196646,DIVORCE,PARENTING
168130,DIVORCE,WELLNESS
127782,WELLNESS,WELLNESS
90410,HEALTHY LIVING,WELLNESS
188116,DIVORCE,POLITICS
142829,WELLNESS,WELLNESS
10464,POLITICS,POLITICS
169315,HOME & LIVING,HOME & LIVING
111712,STYLE,STYLE & BEAUTY
86283,ENTERTAINMENT,ENTERTAINMENT
85957,IMPACT,ENTERTAINMENT
163145,FOOD & DRINK,WELLNESS
50105,QUEER VOICES,POLITICS
178446,FOOD & DRINK,FOOD & DRINK
182492,PARENTING,WELLNESS
187077,WELLNESS,WELLNESS
191593,STYLE & BEAUTY,WELLNESS
19520,WORLD NEWS,POLITICS
2105,MEDIA,ENTERTAINMENT
8556,PARENTS,POLITICS
88501,ENTERTAINMENT,ENTERTAINMENT
129019,WELLNESS,WELLNESS
176864,WELLNESS,WELLNESS
91311,ARTS,POLITICS
107303,HEALTHY LIVING,WELLNESS
164592,PARENTING,POLITICS
92441,POLITICS,POLITICS
28964,BLACK VOICES,ENTERTAINMENT
3775,ENTERTAINMENT,ENTERTAINMENT
87839,PARENTS,POLITICS
47265,POLITICS,POLITICS
32960,POLITICS,POLITICS
137140,HOME & LIVING,WELLNESS
195246,WELLNESS,POLITICS
166131,WELLNESS,WELLNESS
26103,POLITICS,POLITICS
150247,TRAVEL,TRAVEL
72411,ENTERTAINMENT,POLITICS
48571,HEALTHY LIVING,POLITICS
87473,BLACK VOICES,WELLNESS
122479,BUSINESS,POLITICS
177849,FOOD & DRINK,FOOD & DRINK
112950,FIFTY,WELLNESS
89245,WOMEN,WELLNESS
114578,WOMEN,POLITICS
58028,QUEER VOICES,POLITICS
126840,WELLNESS,POLITICS
76622,WEIRD NEWS,WELLNESS
105193,COLLEGE,WELLNESS
87690,POLITICS,POLITICS
104852,WOMEN,POLITICS
129385,PARENTING,POLITICS
139156,STYLE & BEAUTY,STYLE & BEAUTY
143634,FOOD & DRINK,WELLNESS
194753,HOME & LIVING,POLITICS
56126,COMEDY,POLITICS
36026,ENTERTAINMENT,ENTERTAINMENT
133402,PARENTING,WELLNESS
196416,HOME & LIVING,POLITICS
13683,PARENTS,ENTERTAINMENT
161317,PARENTING,WELLNESS
152362,BUSINESS,WELLNESS
163215,PARENTING,PARENTING
112557,POLITICS,POLITICS
182309,FOOD & DRINK,PARENTING
133145,BLACK VOICES,POLITICS
9027,RELIGION,POLITICS
100352,GOOD NEWS,POLITICS
9203,POLITICS,POLITICS
151916,PARENTING,POLITICS
184821,PARENTING,POLITICS
47219,GOOD NEWS,POLITICS
167765,ENTERTAINMENT,ENTERTAINMENT
68261,HEALTHY LIVING,WELLNESS
56785,POLITICS,POLITICS
36300,POLITICS,POLITICS
183733,WELLNESS,WELLNESS
140566,SPORTS,SPORTS
123498,BUSINESS,POLITICS
143003,WELLNESS,WELLNESS
130816,FOOD & DRINK,WELLNESS
149308,PARENTING,PARENTING
145216,CULTURE & ARTS,STYLE & BEAUTY
49043,IMPACT,WELLNESS
62327,THE WORLDPOST,POLITICS
121032,ARTS,WELLNESS
63473,ENTERTAINMENT,ENTERTAINMENT
125735,PARENTING,WELLNESS
102766,POLITICS,POLITICS
70729,BLACK VOICES,POLITICS
97068,ARTS,ENTERTAINMENT
172935,CULTURE & ARTS,POLITICS
164280,HOME & LIVING,WELLNESS
170146,IMPACT,WELLNESS
80483,SPORTS,POLITICS
83274,SPORTS,SPORTS
194477,DIVORCE,WELLNESS
119669,WOMEN,PARENTING
73057,POLITICS,POLITICS
72470,MEDIA,POLITICS
66035,CRIME,POLITICS
188590,TRAVEL,TRAVEL
19437,ARTS & CULTURE,POLITICS
98018,POLITICS,POLITICS
72651,SPORTS,POLITICS
193313,STYLE & BEAUTY,POLITICS
78160,BUSINESS,POLITICS
94480,QUEER VOICES,QUEER VOICES
44901,THE WORLDPOST,POLITICS
5288,WORLD NEWS,POLITICS
187058,WELLNESS,WELLNESS
182313,STYLE & BEAUTY,STYLE & BEAUTY
34242,POLITICS,POLITICS
148645,FOOD & DRINK,TRAVEL
128606,ENVIRONMENT,STYLE & BEAUTY
144623,WELLNESS,TRAVEL
95019,IMPACT,POLITICS
59168,POLITICS,POLITICS
7615,POLITICS,POLITICS
66627,CRIME,POLITICS
181960,ENTERTAINMENT,ENTERTAINMENT
149808,CULTURE & ARTS,WELLNESS
22161,TASTE,POLITICS
176395,DIVORCE,ENTERTAINMENT
191485,WELLNESS,POLITICS
128135,PARENTING,POLITICS
74733,TECH,POLITICS
133943,CRIME,POLITICS
17538,POLITICS,POLITICS
135810,STYLE & BEAUTY,WELLNESS
99821,STYLE,WELLNESS
58286,GOOD NEWS,WELLNESS
7394,BUSINESS,POLITICS
137351,WELLNESS,WELLNESS
148861,PARENTING,ENTERTAINMENT
64528,ENTERTAINMENT,POLITICS
42212,ARTS & CULTURE,POLITICS
131904,QUEER VOICES,POLITICS
163173,FOOD & DRINK,ENTERTAINMENT
146594,WELLNESS,WELLNESS
18313,POLITICS,POLITICS
152490,WELLNESS,WELLNESS
100833,POLITICS,POLITICS
84051,ENTERTAINMENT,POLITICS
129064,FOOD & DRINK,ENTERTAINMENT
43868,QUEER VOICES,QUEER VOICES
58275,ENTERTAINMENT,POLITICS
106354,PARENTS,WELLNESS
113877,POLITICS,POLITICS
98869,BLACK VOICES,POLITICS
178122,TECH,POLITICS
135961,PARENTING,WELLNESS
197283,STYLE & BEAUTY,STYLE & BEAUTY
82013,SCIENCE,WELLNESS
36887,QUEER VOICES,POLITICS
97391,POLITICS,POLITICS
71399,STYLE,ENTERTAINMENT
162020,WEDDINGS,WELLNESS
52136,STYLE,POLITICS
130096,MONEY,WELLNESS
152213,WELLNESS,WELLNESS
160985,BUSINESS,POLITICS
130571,CULTURE & ARTS,POLITICS
169314,DIVORCE,WELLNESS
117491,WOMEN,POLITICS
82982,QUEER VOICES,POLITICS
3875,POLITICS,POLITICS
71613,POLITICS,POLITICS
190942,STYLE & BEAUTY,STYLE & BEAUTY
58617,POLITICS,POLITICS
16765,POLITICS,POLITICS
78716,POLITICS,POLITICS
88314,MEDIA,POLITICS
166309,COMEDY,ENTERTAINMENT
180270,WEDDINGS,POLITICS
74747,TASTE,POLITICS
91699,GREEN,POLITICS
200371,STYLE & BEAUTY,STYLE & BEAUTY
83689,ENTERTAINMENT,WELLNESS
39760,PARENTS,PARENTS
175011,DIVORCE,PARENTING
105724,BUSINESS,POLITICS
3200,WEIRD NEWS,POLITICS
193778,HOME & LIVING,WELLNESS
62520,CRIME,POLITICS
125097,MONEY,WELLNESS
112281,WEIRD NEWS,WELLNESS
13587,ENTERTAINMENT,ENTERTAINMENT
188811,STYLE & BEAUTY,STYLE & BEAUTY
75434,TASTE,POLITICS
70061,ARTS & CULTURE,POLITICS
33991,ENTERTAINMENT,ENTERTAINMENT
183074,WELLNESS,WELLNESS
106971,POLITICS,POLITICS
119674,COMEDY,POLITICS
4615,ENTERTAINMENT,ENTERTAINMENT
44325,POLITICS,POLITICS
58204,POLITICS,POLITICS
192480,TRAVEL,TRAVEL
38007,HEALTHY LIVING,WELLNESS
96558,LATINO VOICES,POLITICS
44057,POLITICS,POLITICS
113613,SPORTS,POLITICS
22669,POLITICS,POLITICS
156361,BUSINESS,POLITICS
41768,WOMEN,POLITICS
150079,WELLNESS,WELLNESS
126387,WELLNESS,POLITICS
125545,MONEY,POLITICS
135166,ENTERTAINMENT,ENTERTAINMENT
55897,PARENTS,STYLE & BEAUTY
144729,PARENTING,POLITICS
72044,CRIME,POLITICS
32430,ENTERTAINMENT,ENTERTAINMENT
130498,QUEER VOICES,POLITICS
26276,GREEN,WELLNESS
86687,WORLDPOST,POLITICS
114303,POLITICS,POLITICS
31061,POLITICS,POLITICS
151692,COMEDY,FOOD & DRINK
195094,TRAVEL,TRAVEL
74438,COMEDY,POLITICS
27861,POLITICS,POLITICS
120105,POLITICS,POLITICS
53960,CRIME,POLITICS
13304,COMEDY,POLITICS
104161,POLITICS,POLITICS
194613,WELLNESS,POLITICS
133792,TRAVEL,TRAVEL
51542,CRIME,POLITICS
136280,WELLNESS,WELLNESS
15681,SPORTS,POLITICS
23113,POLITICS,POLITICS
10169,IMPACT,POLITICS
149050,IMPACT,WELLNESS
183197,TRAVEL,WELLNESS
48088,WOMEN,POLITICS
187875,CULTURE & ARTS,ENTERTAINMENT
123966,HEALTHY LIVING,POLITICS
80734,POLITICS,POLITICS
41324,QUEER VOICES,POLITICS
113115,WORLDPOST,POLITICS
99772,HEALTHY LIVING,WELLNESS
76772,PARENTS,WELLNESS
7841,QUEER VOICES,POLITICS
87746,HEALTHY LIVING,WELLNESS
46213,SPORTS,POLITICS
69434,ENTERTAINMENT,ENTERTAINMENT
62472,ENTERTAINMENT,POLITICS
52378,TASTE,WELLNESS
123010,BLACK VOICES,ENTERTAINMENT
50694,POLITICS,POLITICS
163842,WELLNESS,WELLNESS
17406,POLITICS,POLITICS
182001,COMEDY,COMEDY
37903,WEIRD NEWS,POLITICS
22121,WOMEN,WELLNESS
146847,WELLNESS,WELLNESS
56541,LATINO VOICES,POLITICS
130999,WELLNESS,WELLNESS
103477,ENTERTAINMENT,ENTERTAINMENT
15940,POLITICS,POLITICS
165545,HOME & LIVING,HOME & LIVING
137271,WELLNESS,WELLNESS
19731,TASTE,WELLNESS
50553,IMPACT,POLITICS
3640,POLITICS,POLITICS
40666,THE WORLDPOST,POLITICS
22679,POLITICS,POLITICS
133093,WELLNESS,ENTERTAINMENT
156890,WELLNESS,WELLNESS
129997,BUSINESS,WELLNESS
24626,TASTE,POLITICS
109338,HEALTHY LIVING,WELLNESS
68357,ENTERTAINMENT,ENTERTAINMENT
25942,POLITICS,POLITICS
106579,POLITICS,POLITICS
137273,WELLNESS,WELLNESS
8427,TRAVEL,TRAVEL
235,ENTERTAINMENT,ENTERTAINMENT
125359,TRAVEL,TRAVEL
84125,HEALTHY LIVING,POLITICS
93652,RELIGION,POLITICS
135784,ENTERTAINMENT,WELLNESS
170035,CRIME,ENTERTAINMENT
92808,ARTS,WELLNESS
61762,WEIRD NEWS,POLITICS
30477,QUEER VOICES,ENTERTAINMENT
112060,WORLDPOST,POLITICS
186470,QUEER VOICES,POLITICS
107067,GOOD NEWS,POLITICS
190962,STYLE & BEAUTY,STYLE & BEAUTY
173409,WELLNESS,WELLNESS
54071,POLITICS,POLITICS
143335,STYLE & BEAUTY,WELLNESS
198490,TRAVEL,TRAVEL
103558,POLITICS,POLITICS
130299,DIVORCE,POLITICS
174366,WELLNESS,PARENTING
127811,TRAVEL,TRAVEL
200029,PARENTING,POLITICS
108667,COMEDY,POLITICS
114982,WORLDPOST,POLITICS
122370,WORLDPOST,POLITICS
200339,WELLNESS,POLITICS
147985,DIVORCE,POLITICS
71105,POLITICS,POLITICS
93957,CRIME,POLITICS
181758,WEDDINGS,WEDDINGS
